博文内容,识别结果,id
我2021/05/13從內地回港過程！兩个绿碼出左，記得截图，过关用！首先從內地回港前一日，即2021/05/12要做一次核酸測試，有效期72小時。因我住東莞常平鎮，所以最近而有牌測試地点就係东莞市石龙镇（松山湖中心医院）。1/首先用微信下载松山湖中心医院公众号，要有核酸测试个个公众号。作用係要登記睇症及接收核酸测試结果，這样你就不用第二日到医院拎测试報告，全程網上搞，好简单。2/我5/12号常平站去東莞站￥25.，火車站外，行去斜路大馬路，call啲啲去医院￥14.11，首先到登記處，登記个人资料，呢个好重要（記得用纸清晰寫上手机号碼给登記處人員登記，因為收测试報告靠佢，錯左收吾到訉識，你就要返去医院拎報告），到医院急症室問医護要核酸测试账单，再去收費處交費￥65一次，收据交去急症室被医護，便有一樽测试剂再到采样室做测试，测试过程好简单没有不舒服，只用棉棒在口腔及喉咙位置采样，没有在鼻腔采样过程大约15至20秒。完事坐車回常平，过程来回用左2.5小時。3/當晚大约19:30医院有訉識通知你卡号（登記个人号碼）及测试结果阴性（要截图）。你就用卡号登入去松山湖医院公众号睇自己果份核酸详细报告（記得馬上截图，因為你要上存相片到公安拿绿碼）。當你去微信粤省事（粤康碼）登記，諗住有绿碼，sorry係未有，你要到明天即5/13早上10:00通关後，先可以登記粤康碼。但你可以去登記回港易攞位，但E家回港吾多人，好方便4/離境日5/13早上10:00开始登記，我用左大约20分中搞掂，出左内地绿碼（記得截图出关用），就可以登記回港绿碼（記得截图过关用），記得一定要搞左兩个绿碼先出發，吾係你就麻煩。5/11:00出發，和諧号￥44.5，乘￥0.6深圳地鐵1号缐轉世界之窗2号缐，到湾夏站轉啲啲￥10.35到深圳湾口岸。再出香港口岸到巴士站大约三小时。6/乘口岸B3X到屯門市中心，行去對面屯門巴市總站，乘259D到官塘，再乘93K到將軍澳家，用左兩小时。7/全程由常平家到將軍澳家用左五小時，全程开始带上口罩，真係好L好辛苦，足足有6个月半年冇带口罩，冇口罩嘅生活真係好珍惜，希望呢隻肺炎19早D消灭，世界人民就可以行动自如！身体健康！,"|0|0|0|1|0|
",162756
晨跑：慢跑3公里，步行3公里，深圳嘅鬼天气，热到爆。无意中跑到另外一个方向的深圳湾公园，景色真的好。就是离我屋企远咗啲，跑完回去好似马拉松[笑cry][心]拍到两只小可爱，居然拿屁股对着我 ,"|0|0|0|0|0|
",583168
今天在海月站下地铁之后，第一次用了打车软件，还是港这边的app store，下载不了滴滴啥的，找了半天在美团里找到了，新用户有折扣，挺好。每次在内地都是见世面[嘻嘻][嘻嘻]过关很快，回港易真的挺易，发了两个检测的，一个铜芯口罩。上次从大埔来深圳湾是打车，这次从深圳湾回大埔是巴士→元朗→红磡→大埔，好累来回整整一个月（4.19-5.19）。所有假期刚好请完。今天是佛诞，公休假。真正离港，倒数,"|0|0|0|1|0|
",334720
我想这条又是只有我能看见吧[杰瑞],"|0|0|0|0|0|
",333839
东莞and深圳等我 ,"|0|0|0|0|0|
",591196
油尖旺，金毛玲喃喃唱，話阿明故人离京八千里，不念野火念流萤。百里水路一江隔，梧桐山外渔村青。身居劏房话庙堂，袖中深藏功与名。吴吞一曲到车语，华侨城中震耳鸣。邊個賞，邊個聆九龙湾，秋千盈,"|0|0|0|0|0|
",760208
回港前随手写在草稿箱的东西舍不得删，希望现在的怅然若失未来可以等来一个答案。Before it all ends， before we run out of time， let’s make a new start. The future is ours to find.,"|0|0|0|0|0|
",761184
只要嘴够甜，我的小鱼塘总会有 ,"|0|0|0|0|0|
",225243
几个月没出街了，出来大浪商业中心发觉又有了巨大的变化，后浪新天地都建成开业了。怎么感觉和欢乐海岸一样别有一番风味呢[汗] http://t.cn/A6cIyQaJ深圳·后浪新天地,"|0|0|0|0|0|
",762513
宝 明年来深圳欢乐谷吧 我相信明年疫情能好的[亲亲][亲亲]@jjjustin0219,"|0|0|0|0|0|
",271814
。。怎么从小就有三圣母倾向,"|0|0|0|0|0|
",163939
这个夏天去哪high 快来深圳世界之窗，感受别样的異族风情，驚險刺激和绚丽唯美，保证你打卡刷爆朋友圈！ ,"|0|0|0|0|0|
",764491
#深圳端午出行人数下降近五成# 端午期间，深圳市陆海空铁四种交通运输方式到发旅客量76.52万人次，同比下降46.91 全市陆海空铁日均到发量25.51万人次，创今年以来节假日新低。截至6月14日16时，深圳公园总客流量达130.7万人次，单个公园中总客流量排名前三的是深圳湾公园10.4万人次，洪湖公园8.2... 全文,"|0|0|0|0|0|
",764351
#爱豆v力量# [心]#爱豆能量月# 世界之窗的鬼 天空之上的星 美好少年甘望星(°з°)-养成系偶像甘望星！ 加油向前冲，甘赴望远星 @甘望星_xx,"|0|0|0|0|0|
",164043
今天去深圳湾公园看日落的计划取消了 [泪][泪]总之呢个绿码我一定要保住！ 唔可以冇咗佢！,"|0|0|0|0|0|
",766463
实力)深圳欢乐谷- 华舆 ,"|0|0|0|0|0|
",273730
好像不该这样 但好像只能这样了 ,"|0|0|0|0|0|
",235924
忙過頭就去「poki」食晏唞氣，呢間真係服務跟唔上，豬頸肉同糯米飯係ok嘅，蝦餅同世界之窗果間差好遠，油唔多掂，蘇打水好洗潔精味，奶茶會屙肚,"|0|0|0|1|1|
",166069
#生意欣胧[超话]#[给你小心心]#欣胧 夹人心动# 一日团综(上)-有一点点点点点烨/斯希望大家看得开心[给你小心心]-我趕在去補习前写好了[doge][good]太棒了[doge][good],"|0|0|0|0|0|
",770536
#深圳湾公园# @深圳同城 通宵既有点小美好又困成狗的节奏，比梧桐山上看日出还累  ,"|0|0|0|0|0|
",730273
香港海洋公園水上樂園 待開幕[傻眼][睡]各自地方想对偶[太陽][月亮][吃驚][酷][允悲]让我想到 香港玩多數次小型「翻天覆地」經过在哪裡听过[笑cry][求饒]，[威武]在家里可以听[音樂]依首歌好熟識，妳想知咩[音樂]沒甚麼人找到听到[音樂]，个日个晚[月亮]去順德欢樂海岸PLUS 欢樂時光 「加勒比海旋風 」[求饒][吃驚][酷][傷心][傷心][頂][打臉][怒罵]分分钟她隨時接受求婚订婚方式    玛雅水上樂園同我们香港一个水上樂園差不多。[打call][awsl] ,"|0|0|0|0|0|
",770450
其实我想说愿山海亦可平,"|0|0|0|0|0|
",769082
7月9至8月29@深圳锦绣中华民俗村 泼水狂欢节火热开幕，万人潮趴，加入水战世界，湿身激斗，玩尽全城最爽的消暑狂欢！#中国旅游集团# #带ta去旅行# http://t.cn/A6foaiFw,"|0|1|0|0|0|
",337434
@博物杂志 我在深圳梧桐山上抓到的，像只蟑螂一样，受刺激就缩成一团，请问这是啥呀 ,"|0|0|0|0|0|
",770815
我每天都有很多拍照想法，但都沒有時間去實現，我很想去古城玩，我很想去荷花池，我很想去世界之窗，我很想去海邊，啊...........,"|0|0|0|0|0|
",165932
#BOYSTORY生图# 我说好不是好，大家的眼光是领导。欢迎大家来现场看看男故帅不帅[羞嗒嗒]ps.看了都说好看 7.17长沙世界之窗 8.8南京欢乐谷 8.28上海欢乐谷,"|0|0|0|0|0|
",773603
深圳灣海濱綠道 ｜（2）Seafront Greenway · Shenzhen【深圳灣濱海綠道+ 深圳人才公園綠道+大沙河生態長廊綠道+紅樹林濕地生態公園】，全長35公里。騎行/徒步路線：紅樹林海濱生態公園——中灣閱海廣場——海韻公園——白鷺坡——北灣鷺港——小沙山——大沙河生態長廊——大運火炬塔紀念廣場——西岸長廊——流花山——彎月山谷/深圳灣草地公園——日出劇場觀景平台——潮汐公園——婚慶公園——觀橋公園——深圳灣大橋——深圳灣觀海棧橋——深圳歌劇院——觀水迴廊——燈塔紀念台地——女媧濱海公園——海上世界——南海酒店/深圳灣遊艇會沿途看點：紅樹林鳥類自然保護區、咖啡書吧、火炬塔、流花山花海、大草地、看潮汐/觀日平台、深港跨海大橋、隔海遙望香港米埔自然保護區、燈塔、歌劇院、火媧補天雕像、遊艇會。,"|0|0|0|0|0|
",412501
笑死我吧，买杯Starbucks还要去深圳拿[裂开] ,"|0|0|0|0|0|
",411678
三天三個城市(還不是因為明天要回去上課[汗]“至少要見面上萬次”我 一定一定一定還會回來！ ,"|0|0|0|0|0|
",771429
徒步夜晚上梧桐山 然後看日出 整點出發～ http://t.cn/RY2yhAK深圳,"|0|0|0|0|0|
",773320
#香港见闻##随手拍一夏# 在香港行大峒往观音峒山脊，左望深圳盐田港、梅沙尖、梧桐山一线。这一带电话信号经常变成深圳的了，得收跨境漫游费。[微风][音乐][奥特曼] ,"|0|0|0|0|0|
",772541
FX-61游览深圳梧桐山 UP主: 固定翼FPV新手 http://t.cn/A6fYrsP9#出逃吧夏日#,"|0|0|0|0|0|
",771882
这次长沙世界之窗真的好用心[可怜]好评好评以后多合作吧 ， 应该是我见过BS合作过的以来最用心的了,"|0|0|0|0|0|
",771613
深圳梧桐山，上来容易，下去难[允悲],"|0|0|1|0|0|
",772291
从家走9公里到深圳湾公园却发现自己走不回去了，地铁站又要走半个多小时最后一个人打的回家- ()我差点没给吓死@霖月心如 我姐还给睡着了我差点以为自己人没了,"|0|0|1|0|0|
",772435
这个天气，我感觉快要下雨了耶#深圳·深圳世界之窗[地点]#,"|0|0|0|0|0|
",165730
下雨前[嘻嘻]深圳湾公园真好看（肚子怎么去掉啊md,"|0|0|0|0|0|
",774386
#香港通关#香港能不能尽快通关！打完疫苗的也不能通，就让人这么一直等下去操！一些事不关己，高高挂起的傻逼一看到说通关就在那叫着别通关，不要通关…你不去就不去，求你去了逼你去了你妈个臭嗨！ ,"|0|0|0|1|0|
",734492
看着这严峻起来的疫情，，已经在物色口岸哪个地方的铁栅网比较薄了[允悲][允悲],"|0|0|0|1|0|
",777169
最速100km运作,"|0|0|0|0|0|
",163001
爆发性发圈，云里梦想乐园和深圳湾公园晚上夜色真美 http://t.cn/RD4C3n3深圳,"|0|0|0|0|0|
",779089
日前，为迎接「8.19第四届中国医师节」的到来，深圳市衞生健康委在深圳人才公园举行「无人机表演活动，1000架无人机排列组成15幅精心设计的图案致敬医生群体。这些由无人机组成的图案主题，有的是致敬医生，有的反映医生日常工作，还有的则反映全民共同抗击新冠疫情。据悉，截至7月底，深圳市共有近6万名医生。第二届「深圳医师奖 」评选结果昨日揭晓，评选出了10位获奖者和10位提名奖获得者。~~~向所有医护人员致敬，辛苦了！        我很喜欢这些无人机表演！,"|0|0|0|0|0|
",415442
今天真是八月以来最顺利的一天[悲傷] 香港 ,"|0|0|0|0|0|
",416690
有姐妹们还有大哥们在真好哈哈[太开心][太开心]已经结束了第一天的隔离生活啦 香港·香港特别行政区 ,"|0|0|0|0|0|
",779969
人在旁邊沒拍到。[嘻嘻] 香港·維多利亞港 ,"|0|0|0|0|0|
",779923
姑娘下午在欢乐海岸看了下没钱体验晚上宜家推广免费玩居然一上手就第一名有天赋，不能买，怕上瘾 深圳·香蜜湖 ,"|0|0|0|0|0|
",780921
八月#plog# 做plog好累总结：一如既往地想狗，八月也是被美食快乐和爱包裹着，在酒店隔离可以名正言顺地宅着好喜欢，看了好多电视也玩了好多斗地主[害羞]明天就开学了，九月加油！[给你小心心] 香港 ,"|0|0|0|0|0|
",417300
下午茶时间 北角鸡蛋仔 香港,"|0|0|0|0|0|
",172392
下午茶时间 北角鸡蛋仔 香港 ,"|0|0|0|0|0|
",417231
[太阳][太阳][太阳] 深圳·深圳世界之窗,"|0|0|0|0|0|
",7718
周末鹏城小酌～做人咧最紧要嘅系嗨森喇 深圳·深圳湾人才公园 ,"|0|0|0|0|0|
",122283
出街…… 深圳·QQfamily欢乐海岸旗舰店 ,"|0|0|0|0|0|
",616636
顶；差点就扑街啦。多谢大姨妈个六女的邀请看 深圳·梧桐山  ,"|0|0|0|0|0|
",615294
开学后第五周国庆假期start这周学校开始实施宵夜了有混沌饺子还有面但只是还在试吃期宿舍宵夜泡面party我的螺蛳粉深受喜欢语文作文44分小唐好像在改作文的时候哭了被赵j种草了口红色号喔 打算入今天体育课和还没开始就结束了原本说好的篮球赛都没打成和ly在躲雨的时候意外发现了一个超级好看的一年级小妹妹！一年级求真班的邹yú  眼睛大大的 好可爱！一直盯着我们看 还一直在打招呼 好喜欢！昨天傍晚打了场篮球赛女生都太猛了吧 好容易受伤 都被撞倒两次了篮球赛改打法了要和自己年级每个班都打一遍爷爷奶奶已经回老家一周了啊啊啊啊啊啊啊啊啊啊地铁坐过站了高三学姐表演服装好好看国庆又要上课 作业还特别多有一天傍晚打排球把排球打到房顶上去了家里没人 晚饭该吃什么好呢现在政治走班课我和czr还有杨y一起坐 耶耶国庆回来就要月考了 数学怎么办呐晚上还要洗头…这周都没什么照片真希望运动会和篮球赛的时候能多拍点照片 香港,"|0|0|0|0|0|
",555499
72週年了，生在红旗下， 长在新中国， 何其有幸！ 如果信念有颜色， 那一定是中国红！ 祝祖国生日快乐！祝您和家人国庆快乐！ ,"|0|0|0|0|0|
",558127
国庆 ━━━国庆节━━━锦绣中华，盛世华诞。天耀祖国，吾辈自强。━━━━      ━━━ http://t.cn/A6Mfmbre ,"|0|0|0|0|0|
",555708
#黎明[超话]##全世界最好的黎明##黎明#《遇見》最美的你們，是我一生的榮幸[心][心][心][心][愛你][愛你][愛你][愛你] [太阳]何其有幸，生於華夏[鮮花][太阳]山河無恙，國泰民安[太阳]錦繡中華，盛世華誕[太阳]祖國母親，繁榮昌盛祖國母親生日快樂 朋友們國慶節快樂 ,"|0|0|0|0|0|
",555632
感谢大早上的国庆礼物培训的路上自己被自己在平坦的路上绊倒下午再次培训晚上上班盛世华诞 家国同庆锦绣中华 国泰民安 香港 ,"|0|0|0|0|0|
",556747
#今日说法# 我爱我的祖国，就像信合焰火，互相包裹，永远不失落。廷乔路的尽头是繁华大国。#我为祖国比心# ,"|0|0|0|0|0|
",557832
#国庆节文案##十一国庆节快乐#祝福祖国万岁|||国庆节文案|10月1号迎国庆|10.1国庆节文案|国庆日|我的祖国|祝福祖国生日快乐#祖国万岁九宫格配图素材#1. 国庆快乐筑梦灯火万家团圆同庆盛世锦绣中华一生所幸 乃生为华夏祖国母亲生日快乐 繁荣昌盛2| / [十]     [一] 满街扬起的红旗[快] 为祖国庆生[乐] 为今朝华夏喝彩祖国岁生日快乐3  / °目光所至皆为华夏五星闪耀皆为信仰祖国繁荣昌盛 4国庆快乐ту盛世华诞，与伊同庆红旗飘飘，举杯同庆5— L祖国 —感动的话千千万 汇成一句我爱你中国!!! 祝福祖国繁荣昌盛6祖国生日快乐7 */ 祖国母亲如果信念有颜色，那一定是中国红锦绣中国 盛世华诞 愿山河无恙祖国母亲生日快乐 繁荣昌盛8国庆ту /最耀眼的星星是五星红旗的光芒最美丽的颜色那一定是中国红9  / 同庆“中国”节国家共团圆愿以吾辈之青春守护这壮丽锦绣山河#国庆节  #国庆  #朋友圈文案  #我是中国人我爱我的祖国#香港疫情##国庆节假期##疫情##新冠##通关##国庆节##香港##时代广场##香港国庆节##西贡游艇##香港西贡##2021央视国庆晚会# 香港,"|0|0|0|0|0|
",555586
国庆假期凌晨六点，深圳梧桐山惊现“蚂蚁搬家”震撼场面！  ,"|0|1|0|0|0|
",556112
今天广东周边游：佛山顺德华侨城欢乐海岸[打call] ,"|0|0|0|0|0|
",556884
爬山我是认真的 深圳·梧桐山风景名胜区-大梧桐,"|0|0|0|0|0|
",148667
深圳湾，10公里跑，红树林公园到人才公园 香港 ,"|0|0|0|0|0|
",281290
世界之窗  超Q微观世界#深圳·深圳世界之窗[地点]# ,"|0|0|0|0|0|
",281388
假期结束～长沙再会！ 长沙·长沙世界之窗  ,"|0|0|0|0|0|
",559609
被反垄断达摩克利斯之剑威胁半年的腾讯依旧站稳互联网龙头，通讯信息软件龙头，数据龙头，当然最狠的还是游戏龙头对政策打压的预估已经充分反映剩下的就是政策影响充分反映到财报上或许那个时候才得以确认真正的底部犹如12年遭受塑化剂八项规定而腰斩的茅台唔使讲嘢，过年之前分五次打满腾讯正股[馋嘴] 深圳·深圳湾公园,"|0|0|0|0|0|
",626980
