博文内容,识别结果,id
点解女性可以挽住大袋细袋噶时候可以行足一日（宜家仲腰酸背痛）2深圳·海岸城购物中心​​​​,"|0|0|0|0|0|
",239036
#香港人游深圳#比懶人火鍋好吃很多倍的超多料毛血旺！巴蜀風月(海岸城店)地址：文心五路33號海岸城購物中心5層501-7號商舖電話：0755-86359609營業時間：週一至週日11:00-22:00L西DorSi的微博视频​,"|0|0|0|0|0|
",4196330
补发一个素材当天最有排面的2深圳·花厨(OneAvenue卓悦中心)L士多啤梨和牛奶的微博视频​​​​,"|0|1|0|0|0|
",924895
takeyourtime2深圳·卓悦中心​​​​,"|0|0|0|0|0|
",271415
有人有#壹号皇庭#2、3部的粤语版带字幕资源么在youku先补了四、五部，倒回头看123...粤语无字幕版勉勉强强听得懂吧...就是听得累...国语版配音听不习惯...还是老#tvb#经典啊，看了一遍又一遍都不觉得累​,"|0|0|0|0|0|
",5816
網友：既然是外僱，為何入境時不去指定的皇庭酒店接受隔離！難道是男友神通廣大！！澳門日報O网页链接​,"|0|0|0|0|0|
",5937
分享单曲KAngelEyes(@网易云音乐)我係睇《妙手仁心》再翻睇《一号皇庭》。无论故事还是对白都好精彩。连插曲都精心挑选。而家国产剧，算吧啦……​,"|0|0|0|0|0|
",5715
好似系图书馆食饭甘有咩好啊可5可以加只蛋咖哥啊，无人甘食咖，这里的大厨拿好过奖的。哦…5怪得甘贵啦。呢度系米要饮酒咖你咩生肖啊你觉5觉你两个企一起有d碍眼啊甘我觉得做朋友5使考虑衬5衬挂哈哈哈哈哈哈哈壹号皇庭IV21集笑死​,"|0|0|0|1|0|
",4560
第一次過黎深圳福田區呢個網紅商場：福田星河COCOPark。第一次見到有這種佛系飯糰，見到有人買，所以點左它兩個招牌試一下。料好足、味道還可以。2深圳·深圳大中华希尔顿酒店​,"|0|0|0|0|0|
",162
米国破百万……出街食个饭压下惊先～五一唔知食咩好2深圳·卓悦中心​​​​,"|0|0|0|0|0|
",135908
同小明嘅小周末，顺便嚟见下大美女，完美！周末小记事：错过咗日落小南山，还有海岸城小灯泡第一次畀笨蛋小明落低喺地铁站（胖揍两三顿）原来多靓车嘅深圳都係一样好塞车（我知道！狗头保个命）睡了睡了​​​,"|1|0|0|0|0|
",4196189
#探店#港裕记的烧鹅好腻，萝卜糕加的小虾还是真材实料的2深圳·天利中央广场​​​​,"|0|0|0|1|0|
",529984
#出来HEA##泽田本家铜锣烧#新品打卡荔枝玫瑰em…目前踩雷的新品黑糖波波果然這個奶茶口味怎麼做都好吃！！2深圳·怡景中心城​​​​,"|0|0|0|1|0|
",326414
花胶鸡汤onemore有和牛昨天都卖光光~今天点到了~还有没有奶盖雪燕，太棒了！餐厅配茶是正山小种！第一次遇到！赞！#不可辜负的美食##城市味蕾战##美食分享##吃货在这里##深圳美食推荐#建议来皇岗村吃~老板说皇岗村店租比皇庭便宜16W所以一样的东西吃贵的都是租金~！2深圳·皇岗村,"|0|0|0|0|0|
",17396
我永远爱一号皇庭妙手仁心，一帮人职业闲谈副业打打官司救救病人看几百集都可以，当然必须粤语原音​,"|0|0|0|0|0|
",5251
回归之前九十年代初港剧里的香港是我从小熟悉的香港金色的蓬勃向上的壹号皇庭一到五季如今再看是一曲旧时代的挽歌​,"|0|0|0|0|0|
",4729
深夜重看壹號皇庭沒想到第一集就如此真實（真是一語成讖​,"|0|0|0|0|0|
",4176
又进城啦打卡皇庭#网红餐厅#ThePEAT酒墙好有感jio​,"|0|0|0|0|0|
",3852
杂志上吹的能为它专门搭灰机来吃的独步hk的文华东方酒店下午茶的松饼和玫瑰果酱有人会搭飞机来专门为吃件饼么应该有的，像梁朝伟想去喂鸽子买张机票就去了路过了n年前电视剧「一号皇庭」外景地，这座城市真是活在电视剧电影里的哈​​​,"|0|0|0|0|0|
",3700
补一发早茶，大满足！2深圳·点都德(海岸城店)​​​​,"|0|0|0|0|0|
",248277
这个……有点小贵一支80，一盒1600，一条80002深圳·天虹商场宝安创业店Lpepsi系我的微博视频​​​​,"帮我输出符合要求的Markdown表格结果。
|0|0|0|0|0|
",187492
"亚sir型到核爆文武雙全,曱甴聽壹號皇庭等上庭。。。​​​​#守护香港#​​​​​​​​​​​​L鲜事趣闻的微博视频​","|0|0|0|0|0|
",6403
今天在皇庭广场走了一圈，一共有5家酸菜鱼同质化是不有点严重了其中渔夫人主打是肥肠酸菜鱼（有刺），姚姚酸菜鱼是无骨巴沙鱼或龙利鱼。还有一家渔语鱼还没接触过，我妹极力推荐太二酸菜鱼，试了一下完全Ok，不太辣，用的是鲈鱼，没有刺，软滑，搭一口店里自助洛神花陈皮茶或冰粉，绝了。无骨爪子跟棒棒鸡一样Ok。伏见桃山包装永远少女心，果然赚钱就要赚少女的,"|0|0|0|0|0|
",18454
食佐砵仔糕真系避风塘半日闲老让我想起皇庭1号呃~好饱2深圳·皇庭广场​,"|0|0|0|0|0|
",5061
今日除咗去香港shopping翻到深圳後重去咗海岸城繼續剁手優衣庫收銀處排晒長龍任外來文化如何流行國人對春節還是保留有一份獨特的執著:過年買新衫個個都要執靚自己哈哈哈喺等公交車嘅時候呢有個爸爸應該係香港人佢拖著仔仔車到站時仔仔一路問:媽咪呢媽咪呢...然之後媽咪就另一個方向行過嚟排隊上車啦爸爸專登同仔仔講媽咪唔見咗埋有佢囖我再搵過個後生啲嘅媽咪當時我企喺佢哋一家三口嘅後邊可以好清楚見到媽咪用充滿殺氣嘅眼神啤住爸爸香港人係唔係都好有幽默感嘅呢收起d,"|0|1|0|0|0|
",4197150
第一站2深圳·点都德(海岸城店)​​​​,"|0|0|0|0|0|
",911351
打卡啦2深圳·点都德(海岸城店)​​​​,"|0|0|0|0|0|
",569161
Somethingfor深圳（viamars用户：Oooopssssx）城市新鲜生活照片记录日常，照片合成故事SomethingForDaily喜欢皇庭中心这间店，是因为在有室外位置给人感觉很free，很舒服的感觉而且很喜欢和店员用我母语粤语交流哈哈哈冻鸳鸯对冻鸳鸯的爱不是一天两天了每次心心念想尝试其他新品最后还是选择了冻鸳鸯口很顺滑是我喝过mix最好的冻鸳鸯,"|0|0|0|0|0|
",2802
出街不系影相是就系食野2深圳·皇庭广场​​​​,"|0|0|0|0|0|
",227647
不知第幾次再看「壹號皇庭」、「妙手仁心」，最感嘆的還是這些90年代香港大眾電視劇透露出的開放的氣息，尤其是都市女性角色的刻畫和對於多元人格的容納。真的是感人。加上那時單純的置景和自然容貌，女性的角色真的讓人感覺「我自己本身就很很強」、「我想睡誰睡誰」並不是一句口號。太自然了​,"|0|0|0|0|0|
",5658
壹号皇庭這已經不知道是第幾次翻看《壹號皇庭》了，感覺港劇還是老的經典，無論隔多久再看都依然有感，無論看幾次最喜歡的還是Helen@劉美娟Eugina，喜歡她的個性，喜歡她的善良，喜歡她的自信，喜歡她的獨立，喜歡她的專業，喜歡她在經曆感情被背叛後的當機立斷理智清醒，可惜第四第五部沒有Helen，Helen絕對值得最好的！#江承宙#L三葉草的日常0330的微博视频,"|0|0|0|0|0|
",4957
一位90后朋友在回看壹号皇庭，专门截图给我看Helen，(我没有告诉她我喜欢Helen主要是我没剧透过)哈哈哈姐姐你是属于一眼就能让人家记住的嘗試不一樣的#自己染髮#精靈1點#​,"|0|0|0|0|0|
",4763
#水杯遭熟人下药被好心店员所救#记住这家店：深圳福田星河COCOPark温野菜涮涮锅专门店。下次去帮衬​,"|0|0|0|0|0|
",397
"渡日月穿山水尚在恨那谁：苏永康作客""ChillClub""，开场献唱2011年大热作品《那谁》以及两首无线剧集歌曲：1998年""妙手仁心""的《不想独自快乐》和1995年""壹号皇庭IV""的《假使有日能忘记》。“你坐喺电脑前面，尝试喺搜寻引擎器里面输入Howtoforget，自动弹出嘅第一个联想语句，亦即係全球被搜寻次数最多嘅语句係Howtoforget...someone”苏永康LCantoboy的微博视频","|0|0|0|0|0|
",5466
#30小食光#今日°宜覓食～搭地鐵到深圳福田卓悅InTown”淺蔥小唱”音樂廚房開吃#吃貨後廚房#​,"|0|0|0|0|0|
",18769
隔離的最後一天了.感激這麼多朋友能打包外賣來喂投.媽的.這皇庭酒店的伙食真的嚇死人.我放監喇2澳门·澳门历史城区Lchanchilap的微博视频​,"|0|0|0|0|0|
",5607
印象最深是她演得《壹号皇庭》里的英姐，超级拽的她出生于演艺世家，父亲冯峰是60年代粤语电影演员和导演，冯宝宝是她妹妹。她从小从广州来香港，广州有条素波巷，是她的出生地，所以她叫冯素波。#香港典故#从影期间获奖无数，包括两届香港电影金像奖的最佳女配角。L香港自由行加加的微博视频​,"|0|0|0|0|0|
",6029
美眉来惹夏日限定wink贴纸相机是深圳海岸城的人生四片，有好多道具随便挑，超好玩哈哈哈误打误撞找到海岸城负一楼的乾杯日式烤肉店，绝了！！（还有很多其他好吃的料理！！）两个人吃了400+，略贵但值了肉肉口感一流！！真好玩逛到十二点才回家……以后常去深圳哈哈哈哈哈收起d,"|0|0|0|0|0|
",4196591
今天重新看一号皇庭，还是以前的港剧好看，想你们@情來自有康WilliamSo謝謝你昨晚的安排，令我們一班「壹號皇庭」的兄弟姊妹可再聚首一堂，希望可以盡快再見@陶大宇@姚瑩瑩Eileen@Amy_陳秀雯@林保怡@劉美娟Eugina@鄧萃雯，駱應鈞，Flora陳慧姍​,"|0|0|0|0|0|
",6098
啊壹號皇庭整個劇組都好喜歡真的好歡樂緣份令我們走在一起，雖然我的正職是個歌手，但回想人生那幾年的拍攝足以值得回味一輩子，我在您們身上學到怎樣去當一個專業演員，尤幸歲月並沒有在我們臉上留下太多痕跡⋯⋯這夜真的很感恩，快樂@陶大宇@姚瑩瑩Eileen@Amy_陳秀雯@林保怡@劉美娟Eugina@鄧萃雯#駱應鈞##陳慧珊#​,"|0|0|0|0|0|
",5753
从一号皇庭开始!大家還記得「陀槍師姐1」這一幕嗎L欧阳震华的微博视频​,"|0|0|0|0|0|
",6132
星期三，搵節目，過週末深圳南山區，近近哋海岸城飲完茶出發喺百度地圖搵出來：荷蘭花卉小鎮就睇花啦，都幾靚跟住地圖指示去~Happyweekend​,"|0|0|0|0|0|
",4197371
香港個間未試就試左大陸呢間哈哈@深圳灣萬象城O网页链接​,"|0|0|0|0|0|
",2638529
#藍粵網#來深圳玩，沒十幾年道行怎麽能行到底有多少個卓越，多少個萬象城，Cocopark原來不是購物公園…土著本地人都搞唔明[掩面]LLanisky张南华的微博视频​,"|0|0|1|0|0|
",1278150
終於忙完結束最後的天工作在深圳灣萬象城工作剛好年這裡唯一不好就是一到節日假期全部食店都是人排長龍先享受我的除夕午、晚餐先2深圳·深圳湾万象城​,"|0|1|0|0|0|
",2638148
乾杯食記之前胡同開過來中國時，我滿心歡喜，跟陳先生說一級棒，一定要去吃，結果...超丟臉的....他簡直懷疑我的口味不過話說回來確實很多打著台灣名號的食物來到中國後味道變得許多就來老乾杯來了深圳，我又大力推薦了一番，但陳先生完全無視我....所以一直沒去吃...昨天意外發現乾杯燒肉也來了我說什麼都要拉著他去試先來評價座位的部分有點小擁擠，覺得燈光效果可以加強，萬幸這次燒肉的部分我們都還算滿意，點了牛舌牛肋條牛的大拼盤酒燒蛤蜊奶茶大致上真的都很不錯，牛肋條、牛舌是必點哦！我特意拍這塊肉因為真的很好吃（建議不要太熟哦）奶茶是立頓味，很懷念的味道最後！！依舊有親親五花肉要不是陳先生坐在我面前，我還真以為我回到台灣了總之挺不錯，大家可以去吃吃～#乾杯燒肉#海岸城#大口吃肉大口喝酒#親親五花肉#牛肋條#牛舌收起d,"|0|1|0|0|0|
",4198940
熙熙攘攘！#深圳·海岸城[地点]#2深圳·深圳海岸城LYi點奌佧凞畞DOO的微博视频​,"|0|1|0|0|0|
",4198893
是一個走了很多冤枉路的一天，深圳是大到會令人不斷迷路的地方，兩個損友一直說不靠導航，結果一直走錯路，唉..想看很久的電影終於看到啦~雖然遲了很多哈哈，電影特效做得很不錯，挺好看，最後的部份也很感人，國產影片能做到這水準今天還大老遠跑到海岸城那邊去試試那傳說中很好很好吃，被某人大力推薦的鮑師傅。我從羅湖坐了一個小時地鐵過去，去了還排隊排了半個小時！心想：如果不好吃，一定捏死你@热心市民静佩琦收起d,"|0|1|1|0|0|
",4198727
#戒片第四天#今天又帶卷去cocopark看她喜歡的珊瑚了還記得珊瑚是coral哦棒棒的帶她出去包了片今天在家的機會不多所以也不知道是否有進步了但是回到家後她拉了poopoo和尿可是傍晚我幫她沖涼的時候既然在脫衣服的時候「瀨尿」了但是沖完涼過去她嫲嫲家吃飯都是沒有包片但是都沒有「瀨尿」哦也可以說是非常棒的一天了收起d,"|0|0|0|0|0|
",4661978
越南菜升到我今年最愛菜系只要一有推文推薦新的越南餐廳都想去嚐嚐越小品算是連城新天地裡面比較‘高級’一點的餐廳了裝潢菜品什麼的都挺高質的可惜沒有找到香辣肉碎蛋飯好想吃好想吃不過撈檬也不錯啦檬粉超讚不知道怎麼說反正就是跟我平常吃的不一樣就是比較好吃咖啡加了煉奶太甜了當然就丟給我媽啦哈哈seeyounexttime收起d,"|0|0|0|0|0|
",4718967
jio走断的一天2深圳·东门老街​​​​,"|0|1|0|0|0|
",884727
#上海游客被香港示威者骚扰殴打#那个女记者有病吗支持这次示威活动吗担心回到内地被问话我支持你个死扑街仔，他吗的一群废物辣鸡2深圳·天虹商场宝安创业店​​​​,"|0|0|0|0|0|
",637266
深圳南山深圳湾片區，新隽富人居所地，表表者一定是深圳湾一号，华润代表作悦府，及全新风貌万象城；昨天慕名而来参观了悦府，看楼无数，很久未有的惊喜番来了，因而知道为何开盘当日富豪要排队配给买楼，优质物业那里都是一屋难求。多谢二姐好介绍又请食饭。​,"|0|1|0|0|0|
",2638980
可能没人信我在cocopark这里等人喝了四杯奶茶​,"|0|0|0|0|0|
",1491
在皇庭廣場休息一陣，呼HeaalittlemomentinWongteePlaza!#皇庭廣場@深圳福田皇庭廣場O网页链接​,"|0|0|0|0|0|
",10744
TVB官方推出的APP~埋堆堆，堪称港剧宝藏，几乎可以找到多年前看过的所有经典港剧的清晰版本，而且绝大部分都可以免费观看。吶！做人呢，最重要就是开心！我已经试过了鉴证实录、大时代、壹号皇庭、妙手仁心、流金岁月、射雕英雄传、神雕侠侣……港剧曾经教给我们很多做人与处事的道理，唤起了我们对都市生活的向往，而鉴证实录中陈慧珊扮演的聂宝言至今都是我心目中专业、知性、独立的职场女性应有的样子。emm，我肚子饿了，煮面去了先。O网页链接,"|0|0|0|0|0|
",10712
《壹號皇庭》第二部王菲真的是神仙顏值啊我的天裡面那個鬼Jessica簡直是教科書級的綠茶婊看得想扒開屏幕進去錘爆她的頭話說編劇對蘇永康也太好了吧第一部讓他跟鄭秀文組CP第二部又讓他跟王菲組CP嘖嘖嘖…結果還把我菲姐綠了…氣死我惹​,"|0|0|0|0|0|
",10689
壹號皇庭的Jessica我他媽真是從第二部討厭到第三部從第三部討厭到第四部​,"|0|0|0|0|0|
",10443
難得齊人北上！雖然多人過關又落雨，但都算做到想做嘅嘢，不完美中的完美唱K>>奈雪之茶>>夾公仔>>炭舍#恭喜emma可以北上了#點解大家5分鐘都唔洗就可以@福田星河CocoParkO网页链接​,"|0|1|0|0|0|
",1380
皇庭广场的车库转18圈才下去再转18圈上来唔晕都转到晕​,"|0|0|1|0|0|
",10016
话说前几天去皇庭广场，遇到比平时多好多的香港人哦！记得对上一次一对香港人坐我隔壁在吃饭，一直在感叹大陆的餐厅真划算啊，好抵食啊！特想跟他们说欢迎过来消费。现在碰到他们的话指定要跟他们说，你们那太乱了，不适合人居住，过来吧，过来消费吧！我们大陆同胞欢迎你们！GD就不需要可以滚,"|0|0|0|0|0|
",18575
